timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-02-03T14:06:54,codecarbon,4152499b-b24f-4a06-b38a-1f901125ddb4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,61.38588922191411,8.76286360739389e-06,1.427504548433851e-07,140.6247046311712,72.2956635771304,5.775,0.0024166031077253,0.0011711292702045,9.845089712290794e-05,0.0036861832750528,Canada,CAN,quebec,,,Linux-4.18.0-425.19.2.el8_7.x86_64-x86_64-with-glibc2.28,3.11.6,2.8.3,1,Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz,1,1 x NVIDIA A100-SXM-64GB,-71.2,46.8,15.4,machine,N,1.0
2025-02-03T14:16:21,codecarbon,87137142-d100-4c16-beac-ab0d48efc5a6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,550.1047621858306,8.768165725388516e-05,1.5939083476660662e-07,139.4290646309851,72.77283124216153,5.775,0.021439166199097,0.0145626788723518,0.0008822915509073,0.0368841366223561,Canada,CAN,quebec,,,Linux-4.18.0-425.19.2.el8_7.x86_64-x86_64-with-glibc2.28,3.11.6,2.8.3,1,Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz,1,1 x NVIDIA A100-SXM-64GB,-71.2,46.8,15.4,machine,N,1.0
2025-02-03T14:26:58,codecarbon,033af587-570a-4340-90b5-f84f5cdcebeb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,602.9533507931046,0.0001011132944176,1.6769671200043414e-07,134.6081454820034,70.45684137884477,5.775,0.0234959028611517,0.0180713705681796,0.0009670111912048,0.0425342846205362,Canada,CAN,quebec,,,Linux-4.18.0-425.19.2.el8_7.x86_64-x86_64-with-glibc2.28,3.11.6,2.8.3,1,Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz,1,1 x NVIDIA A100-SXM-64GB,-71.2,46.8,15.4,machine,N,1.0
2025-02-03T15:09:23,codecarbon,ad399a92-babe-4bf8-a7b3-6d04fe7a9c2b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2513.302108444739,0.000530965142291333,2.1126196508859036e-07,145.09641543533635,72.22150526267694,5.775,0.09973822321968143,0.11958838983730402,0.0040290061607907894,0.22335561921777602,Canada,CAN,quebec,,,Linux-4.18.0-425.19.2.el8_7.x86_64-x86_64-with-glibc2.28,3.11.6,2.8.3,1,Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz,1,1 x NVIDIA A100-SXM-64GB,-71.2,46.8,15.4,machine,N,1.0
