timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-01-06T20:51:00,codecarbon,7536d1fd-339e-407b-aaaf-14f4dc8b7f8e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.413680930999817,0.0001337013222317,7.260977461960718e-06,42.5,27.77960622560428,4.7530388832092285,0.0002171942737618,0.000141375668656,2.428025288134084e-05,0.0003828501952991,United States,USA,nevada,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.8.2,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67477035522461,machine,N,1.0
2025-01-06T20:51:30,codecarbon,30da3566-a1c8-4004-b8ac-2fe7eddd12f9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,27.50656738200041,0.0001998636888611,7.266035273885954e-06,42.5,28.07327234212816,4.7530388832092285,0.0003239746806208,0.00021210572524,3.622397405453746e-05,0.0005723043799153,United States,USA,nevada,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.8.2,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67477035522461,machine,N,1.0
2025-01-06T20:52:22,codecarbon,de58b399-f8ca-4d0b-bfbb-b7429cf45a87,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,47.15433231199995,0.0003438638131636,7.292305845588441e-06,42.5,28.1707090684623,4.7530388832092285,0.0005555483317666,0.000367020571394,6.207601903264011e-05,0.0009846449221933,United States,USA,nevada,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.8.2,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67477035522461,machine,N,1.0
2025-01-06T21:28:03,codecarbon,32b6dce3-d2b3-4092-9e91-8b6f9011fad6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2123.120666285,0.0156293320207484,7.361490220005419e-06,42.5,27.384339882313284,4.7530388832092285,0.0249988152284264,0.016963288015064,0.0027920750747165,0.044754178318207,United States,USA,nevada,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.8.2,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67477035522461,machine,N,1.0
2025-01-06T22:02:21,codecarbon,4830e5e7-c5b1-4a5e-aa0c-6edd9b9ecaba,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2048.603876995,0.0171697664923988,8.381203748176205e-06,42.5,30.738484553682504,4.7530388832092285,0.0241287475911881,0.022340626761376,0.0026957972787436,0.0491651716313078,United States,USA,nevada,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.8.2,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67477035522461,machine,N,1.0
2025-01-06T22:23:37,codecarbon,687ddb2a-ba90-442f-a7be-7c99ec168d6e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1269.8962768620004,0.0094127300800288,7.412203855962399e-06,42.5,29.98024972040124,4.7530388832092285,0.0149321060013618,0.0103539396720339,0.0016670576264462,0.026953103299842,United States,USA,nevada,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.8.2,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67477035522461,machine,N,1.0
2025-01-06T23:03:13,codecarbon,4cc0a617-505b-41e6-9b41-9b3dcc25e2ae,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2370.284210877,0.02051333529582811,8.654377901896506e-06,42.5,28.517136199335827,4.7530388832092285,0.02789568862838184,0.027728510793901984,0.003115192927428347,0.05873939234971218,United States,USA,nevada,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.8.2,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67477035522461,machine,N,1.0
